,用户编号, 电影ID, 电影名称, 电影连接, 用户状态, 用户评分,片名,连接,类型,国家,年份,主演,导演,编剧,片长,uid,group3_item_count,group5_item_count,group3_item_group_count
195,53,1388216,Crash,http://movie.douban.com/subject/1388216/,看过,5,Crash,http://movie.douban.com/subject/1388216/,犯罪、剧情,美国、德国,2004,桑德拉·布洛克、唐·钱德尔、马特·狄龙、布兰登·费舍、泰伦斯·霍华德、坦迪·牛顿、卢达·克里斯、迈克尔·佩纳、珍妮弗·艾斯波西多,保罗·哈吉斯,保罗·哈吉斯、罗伯特·莫里斯克,112分钟,53,2,2,1.0
196,53,1291875,阳光灿烂的日子,http://movie.douban.com/subject/1291875/,看过,3,阳光灿烂的日子,http://movie.douban.com/subject/1291875/,剧情,中国、香港,1994,夏雨、宁静、陶虹、耿乐、斯琴高娃、冯小刚、姜文、王学圻、王朔,姜文,姜文、王朔,134分钟(中国大陆),53,2,2,1.0
197,53,1291847,十七岁的单车,http://movie.douban.com/subject/1291847/,看过,5,十七岁的单车,http://movie.douban.com/subject/1291847/,剧情,中国大陆、台湾,2001,崔林、李滨、高圆圆、周迅,王小帅,唐大年、徐小明、焦雄屏、王小帅,113 分钟,53,2,2,1.0
198,53,1418200,Pride & Prejudice,http://movie.douban.com/subject/1418200/,想看,None,Pride & Prejudice,http://movie.douban.com/subject/1418200/,剧情、爱情,英国,2005,凯拉·奈特莉、马修·麦克费登、唐纳德·萨瑟兰、布兰达·布莱斯、凯瑞·穆里根、罗莎蒙德·派克、吉娜·马隆、妲露拉·莱莉、西蒙·伍兹、鲁伯特·弗兰德、朱迪·丹奇、汤姆·霍兰德,乔·怀特,黛博拉·莫盖茨、简·奥斯汀,129 分钟,53,2,2,1.0
199,53,1766086,太阳照常升起,http://movie.douban.com/subject/1766086/,看过,3,太阳照常升起,http://movie.douban.com/subject/1766086/,剧情,中国大陆、香港,2007,房祖名、周韵、姜文、黄秋生、陈冲、孔维、崔健、李加民,姜文,述平、姜文、过士行,116 分钟,53,2,2,1.0
200,53,1295399,七人の侍,http://movie.douban.com/subject/1295399/,看过,4,七人の侍,http://movie.douban.com/subject/1295399/,动作、冒险、剧情,日本,1954,三船敏郎、志村乔、稻叶义男、宫口精二、千秋实、加东大介、木村功,黑泽明,黑泽明、小国英雄、桥本忍,160分钟(国际版),53,2,2,1.0
201,53,1305265,我家有一隻河東獅,http://movie.douban.com/subject/1305265/,看过,4,我家有一隻河東獅,http://movie.douban.com/subject/1305265/,喜剧,中国大陆、香港,2002,张柏芝、古天乐、范冰冰、黄伟文、许绍雄、张锦程、黄浩然、毛坚,马伟豪,马伟豪、江玉仪、陈咏燊、庄文强、钟健强、孙浩浩,100分钟,53,2,2,1.0
202,53,1291557,花樣年華,http://movie.douban.com/subject/1291557/,看过,3,花樣年華,http://movie.douban.com/subject/1291557/,剧情、爱情,香港、法国,2000,梁朝伟、张曼玉、潘迪华、萧炳林、张耀扬、孙佳君、钱似莺、顾锦华,王家卫,王家卫,98 分钟,53,2,2,1.0
203,53,1291999,重慶森林,http://movie.douban.com/subject/1291999/,想看,None,重慶森林,http://movie.douban.com/subject/1291999/,喜剧、剧情、悬疑、爱情,香港,1994,林青霞、金城武、梁朝伟、王菲、周嘉玲,王家卫,王家卫,98 分钟(香港),53,2,2,1.0
204,53,1291853,The English Patient,http://movie.douban.com/subject/1291853/,想看,None,The English Patient,http://movie.douban.com/subject/1291853/,爱情、剧情、战争,美国、英国,1996,拉尔夫·费因斯、克里斯汀·斯科特·托马斯、朱丽叶·比诺什、威廉·达福、纳威恩·安德利维斯、柯林·菲尔斯,安东尼·明格拉,迈克尔·翁达杰、安东尼·明格拉,162分钟,53,2,2,1.0
205,53,1292722,Titanic,http://movie.douban.com/subject/1292722/,看过,5,Titanic,http://movie.douban.com/subject/1292722/,剧情、爱情、灾难,美国,1997,莱昂纳多·迪卡普里奥、凯特·温丝莱特、比利·赞恩、凯西·贝茨、弗兰西丝·费舍、格劳瑞亚·斯图尔特、苏茜·爱米斯、比尔·帕克斯顿、伯纳德·希尔、维克多·加博、伊万·斯图尔特、詹姆斯·卡梅隆,詹姆斯·卡梅隆,詹姆斯·卡梅隆,194分钟,53,2,2,1.0
206,53,3149087,爱情的牙齿,http://movie.douban.com/subject/3149087/,看过,5,爱情的牙齿,http://movie.douban.com/subject/3149087/,剧情、爱情,中国大陆,2006,颜丙燕、李洪涛、李乃文、迟佳、吴浇浇、李依馨,庄宇新,庄宇新,109分钟,53,2,2,1.0
207,53,2209573,Slumdog Millionaire,http://movie.douban.com/subject/2209573/,看过,5,Slumdog Millionaire,http://movie.douban.com/subject/2209573/,剧情、爱情,英国,2008,戴夫·帕特尔、芙蕾达·平托、亚尼·卡普、沙鲁巴·舒克拉,丹尼·鲍尔、洛芙琳·坦丹,西蒙·博福伊、维卡斯·史瓦卢普,120 分钟,53,2,2,1.0
208,53,1293460,Singin' in the Rain,http://movie.douban.com/subject/1293460/,看过,4,Singin' in the Rain,http://movie.douban.com/subject/1293460/,喜剧、歌舞、爱情,美国,1952,吉恩·凯利、唐纳德·奥康纳、黛比·雷诺斯、赛德·查里斯、简·哈根,斯坦利·多南、吉恩·凯利,Adolph Green、Betty Comden,103 分钟,53,2,2,1.0
209,53,1293839,Roman Holiday,http://movie.douban.com/subject/1293839/,看过,5,Roman Holiday,http://movie.douban.com/subject/1293839/,喜剧、剧情、爱情,美国,1953,奥黛丽·赫本、格利高里·派克、埃迪·艾伯特、Hartley Power、Harcourt Williams,威廉·惠勒,达尔顿·特朗勃、伊安·麦克莱伦·亨特、约翰·戴顿,118 分钟,53,2,2,1.0
210,53,1308974,Closer,http://movie.douban.com/subject/1308974/,想看,None,Closer,http://movie.douban.com/subject/1308974/,剧情、爱情,美国,2004,裘德·洛、朱莉娅·罗伯茨、克里夫·欧文、娜塔莉·波特曼,迈克·尼科尔斯,派崔克·马柏,104 分钟,53,2,2,1.0
211,53,1961963,长江七号,http://movie.douban.com/subject/1961963/,看过,2,,,,,,,,,,53,2,2,1.0
212,53,2135981,畫皮,http://movie.douban.com/subject/2135981/,看过,2,畫皮,http://movie.douban.com/subject/2135981/,动作、剧情、惊悚,中国大陆、香港、新加坡,2008,甄子丹、周迅、陈坤、赵薇、孙俪、戚玉武、晋松、梁家豪、柳岩,陈嘉上、钱永强,刘浩良、邝文伟、陈嘉上,103分钟,53,2,2,1.0
213,53,3230462,女人不坏,http://movie.douban.com/subject/3230462/,看过,1,女人不坏,http://movie.douban.com/subject/3230462/,喜剧,中国、香港,2008,周迅、桂纶镁、张雨绮、冯德伦、方中信、彭于晏、高以翔、沈畅、张之亮、郭在容、方平,徐克,徐克、郭在容,116分钟,53,2,2,1.0
214,53,2132495,Juno,http://movie.douban.com/subject/2132495/,看过,4,Juno,http://movie.douban.com/subject/2132495/,喜剧、剧情,美国、加拿大,2007,艾伦·佩吉、迈克尔·塞拉、詹妮弗·加纳、杰森·贝特曼、艾莉森·珍妮、J·K·西蒙斯、奥莉薇·瑟尔比,贾森·雷特曼,迪亚波罗·科蒂,96 分钟,53,2,2,1.0
215,53,1291546,霸王别姬,http://movie.douban.com/subject/1291546/,想看,None,霸王别姬,http://movie.douban.com/subject/1291546/,剧情、爱情、同性,中国大陆、香港,1993,张国荣、张丰毅、巩俐、葛优、英达、蒋雯丽、吴大维、吕齐、雷汉、尹治、马明威、费振翔、智一桐、李春、赵海龙、李丹、童弟,陈凯歌,芦苇、李碧华,171 分钟,53,2,2,1.0
216,53,1292370,Edward Scissorhands,http://movie.douban.com/subject/1292370/,想看,None,Edward Scissorhands,http://movie.douban.com/subject/1292370/,剧情、奇幻、爱情,美国,1990,约翰尼·德普、薇诺娜·瑞德、黛安·韦斯特、安东尼·迈克尔·豪尔、凯西·贝克、Robert Oliveri、康查塔·费雷尔、卡罗琳·阿隆、Dick Anthony Williams、澳澜·琼斯、文森特·普莱斯、艾伦·阿金、Susan Blommaert、Linda Perri、John Davidson,蒂姆·波顿,卡罗琳·汤普森、蒂姆·波顿,105 分钟,53,2,2,1.0
217,53,1292001,La leggenda del pianista sull'oceano,http://movie.douban.com/subject/1292001/,看过,5,La leggenda del pianista sull'oceano,http://movie.douban.com/subject/1292001/,剧情、爱情、音乐,意大利,1998,蒂姆·罗斯、普路特·泰勒·文斯、比尔·努恩、梅兰尼·蒂埃里、阿尔贝托·巴斯克斯,朱塞佩·托纳多雷,亚利桑德罗·巴里克、朱塞佩·托纳多雷,165分钟,53,2,2,1.0
218,53,1292215,Le fabuleux destin d'Amélie Poulain,http://movie.douban.com/subject/1292215/,看过,5,Le fabuleux destin d'Amélie Poulain,http://movie.douban.com/subject/1292215/,喜剧、奇幻、爱情,法国、德国,2001,奥黛丽·塔图、马修·卡索维茨、贾梅尔·杜布兹、罗瑞娜·克拉沃塔、多米尼克·皮诺、伊莎贝拉·南蒂、友兰达·梦露、鲁费斯、克莱尔·莫里耶、艾特·迪·彭吉云、莫里斯·本尼丘、米切尔·罗宾、塞尔·梅林、克洛蒂尔德·莫莱特、乌尔拜恩·坎塞里尔、克劳德·佩龙,让-皮埃尔·热内,吉罗姆·洛朗、让-皮埃尔·热内,122 分钟,53,2,2,1.0
219,53,1292720,Forrest Gump,http://movie.douban.com/subject/1292720/,想看,None,Forrest Gump,http://movie.douban.com/subject/1292720/,剧情、爱情,美国,1994,汤姆·汉克斯、罗宾·怀特、加里·西尼斯、麦凯尔泰·威廉逊、莎莉·菲尔德、Michael Conner Humphreys、海利·乔·奥斯蒙,罗伯特·泽米吉斯,艾瑞克·罗斯、Winston Groom,142 分钟,53,2,2,1.0
220,53,1295644,Léon,http://movie.douban.com/subject/1295644/,看过,5,Léon,http://movie.douban.com/subject/1295644/,犯罪、剧情、惊悚,法国,1994,让·雷诺、娜塔莉·波特曼、加里·奥德曼、丹尼·爱罗、麦温·勒·贝斯柯,吕克·贝松,吕克·贝松,110 分钟,53,2,2,1.0
221,53,1307200,Przypadek,http://movie.douban.com/subject/1307200/,想看,None,Przypadek,http://movie.douban.com/subject/1307200/,剧情,波兰,1987,勃库斯洛·林达、Tadeusz Lomnicki、Zbigniew Zapasiewicz,克日什托夫·基耶斯洛夫斯基,克日什托夫·基耶斯洛夫斯基,114 分钟,53,2,2,1.0
222,53,1291832,Pulp Fiction,http://movie.douban.com/subject/1291832/,看过,3,Pulp Fiction,http://movie.douban.com/subject/1291832/,剧情、犯罪、惊悚,美国,1994,乌玛·瑟曼、塞缪尔·杰克逊、约翰·特拉沃尔塔、蒂姆·罗斯、布鲁斯·威利斯,昆汀·塔伦蒂诺,昆汀·塔伦蒂诺、罗杰·阿夫瑞,154 分钟,53,2,2,1.0
223,53,1292000,Fight Club,http://movie.douban.com/subject/1292000/,看过,3,Fight Club,http://movie.douban.com/subject/1292000/,剧情、悬疑、惊悚,美国、德国,1999,爱德华·诺顿、布拉德·皮特、海伦娜·邦汉·卡特、扎克·格雷尼尔、米特·洛夫、杰瑞德·莱托、艾恩·贝利、里奇蒙德·阿奎特 、乔治·马奎尔,大卫·芬奇,恰克·帕拉尼克、吉姆·乌尔斯,139 分钟,53,2,2,1.0
224,53,1292528,Trainspotting,http://movie.douban.com/subject/1292528/,看过,4,Trainspotting,http://movie.douban.com/subject/1292528/,犯罪、剧情,英国,1996,伊万·麦克格雷格、艾文·布莱纳、约翰尼·李·米勒、凯文·麦克基德、罗伯特·卡莱尔、凯莉·麦克唐纳,丹尼·鲍尔,埃文·威尔什、约翰·霍奇,94 分钟,53,2,2,1.0
225,53,2053515,Once,http://movie.douban.com/subject/2053515/,看过,4,Once,http://movie.douban.com/subject/2053515/,剧情、音乐、爱情,爱尔兰,2006,格伦·汉塞德、玛可塔·伊尔格洛娃、Alaistair Foley、George Hendrick、Hugh Walsh,约翰·卡尼,约翰·卡尼,85 分钟,53,2,2,1.0
226,53,1291870,Rain Man,http://movie.douban.com/subject/1291870/,想看,None,Rain Man,http://movie.douban.com/subject/1291870/,剧情,美国,1988,达斯汀·霍夫曼、汤姆·克鲁斯、瓦莱莉·高利诺、邦尼·亨特,巴瑞·莱文森,罗纳德·巴斯、巴里·莫罗,133 分钟,53,2,2,1.0
227,53,1291836,Girl with a Pearl Earring,http://movie.douban.com/subject/1291836/,看过,4,Girl with a Pearl Earring,http://movie.douban.com/subject/1291836/,传记、剧情、爱情,英国、卢森堡,2003,柯林·菲尔斯、斯嘉丽·约翰逊、汤姆·威尔金森、朱迪·帕瑞福特、基利安·墨菲、艾斯·戴维斯、乔安娜·斯坎伦、阿拉济纳·曼恩、Chris McHallem、Gabrielle Reidy、罗洛·韦克斯、安娜·帕波维尔、Ana?s Nepper、Melanie Meyfroid、Nathan Nepper,彼得·韦柏 ,Olivia Hetreed,100 分钟,53,2,2,1.0
228,53,1301890,Chocolat,http://movie.douban.com/subject/1301890/,看过,4,Chocolat,http://movie.douban.com/subject/1301890/,剧情、爱情,英国、美国,2000,约翰尼·德普、朱丽叶·比诺什、阿尔弗雷德·莫里纳、凯瑞-安·莫斯、盖南·科内尔、休·奥康纳、约翰·伍德、莉娜·奥琳、彼得·斯特曼、莱斯利·卡伦 Leslie Caron、朱迪·丹奇、薇朵儿·希维索、Arnaud Adam、J.J. Holiday,莱塞·霍尔斯道姆,罗伯特·尼尔森·雅各布斯,121 分钟,53,2,2,1.0
229,53,3230459,李米的猜想,http://movie.douban.com/subject/3230459/,想看,None,李米的猜想,http://movie.douban.com/subject/3230459/,犯罪、剧情、爱情,中国、香港,2008,周迅、邓超、张涵予、王宝强、王砚辉、王柠,曹保平,曹保平,96分钟,53,2,2,1.0
230,53,1783772,Paris  je t'aime,http://movie.douban.com/subject/1783772/,想看,None,,,,,,,,,,53,2,2,1.0
231,53,2055017,練習曲,http://movie.douban.com/subject/2055017/,想看,None,練習曲,http://movie.douban.com/subject/2055017/,剧情,台湾,2006,东明相、杨丽音、吴念真、许效舜、黄健和、张惠春、洪流、胡德夫,陈怀恩,陈怀恩,109 分钟,53,2,2,1.0
232,53,1292329,牯嶺街少年殺人事件,http://movie.douban.com/subject/1292329/,想看,None,牯嶺街少年殺人事件,http://movie.douban.com/subject/1292329/,剧情、儿童、爱情、犯罪、家庭,台湾,1991,张震、杨静怡、张国柱、王启赞、林鸿铭、金燕玲、王琄、张瀚、姜秀琼、赖梵耘、柯宇纶、谭志刚、冯国强、陈湘琪、金士杰,杨德昌,杨德昌、赖铭堂、杨顺清、鸿鸿,237分钟(导演剪辑版),53,2,2,1.0
233,53,2124724,不能說的·秘密,http://movie.douban.com/subject/2124724/,看过,4,不能說的·秘密,http://movie.douban.com/subject/2124724/,剧情、奇幻、音乐、爱情,香港、台湾,2007,周杰伦、桂纶镁、黄秋生、曾恺玹、苏明明,周杰伦,杜致朗、周杰伦,101 分钟,53,2,2,1.0
234,53,2230888,最遙遠的距離,http://movie.douban.com/subject/2230888/,看过,2,最遙遠的距離,http://movie.douban.com/subject/2230888/,剧情,台湾,2007,桂纶镁、莫子仪、贾孝国、温升豪,林靖杰,林靖杰,110 分钟,53,2,2,1.0
235,53,3158990,海角七號,http://movie.douban.com/subject/3158990/,看过,3,海角七號,http://movie.douban.com/subject/3158990/,喜剧、剧情、爱情,台湾,2008,范逸臣、田中千绘、中孝介、林宗仁、马念先、民雄、夹子小应、杨荞安、林晓培、马如龙,魏德圣,魏德圣,Taiwan: 129 分钟,53,2,2,1.0
236,53,1301948,PicNic,http://movie.douban.com/subject/1301948/,想看,None,PicNic,http://movie.douban.com/subject/1301948/,剧情、奇幻,日本,1996,恰拉、浅野忠信、橋爪 浩一、六平直政、伊藤和枝,岩井俊二,岩井俊二,72分钟(德国),53,2,2,1.0
237,53,1292052,The Shawshank Redemption,http://movie.douban.com/subject/1292052/,看过,5,The Shawshank Redemption,http://movie.douban.com/subject/1292052/,犯罪、剧情,美国,1994,蒂姆·罗宾斯、摩根·弗里曼、鲍勃·冈顿、威廉姆·赛德勒、克兰西·布朗,弗兰克·德拉邦特,弗兰克·德拉邦特、斯蒂芬·金,142 分钟,53,2,2,1.0
238,53,1308799,一个陌生女人的来信,http://movie.douban.com/subject/1308799/,看过,4,一个陌生女人的来信,http://movie.douban.com/subject/1308799/,剧情,中国大陆,2004,徐静蕾、姜文、黄觉、焦晃、孙飞虎、苏小明、林园,徐静蕾,斯蒂芬·茨威格、徐静蕾,89分钟,53,2,2,1.0
239,53,1308820,花とアリス,http://movie.douban.com/subject/1308820/,看过,2,花とアリス,http://movie.douban.com/subject/1308820/,剧情、喜剧,日本,2004,铃木杏、苍井优、郭智博、广末凉子、阿部宽,岩井俊二,岩井俊二,135分钟,53,2,2,1.0
240,53,1292219,リリイ·シュシュのすべて,http://movie.douban.com/subject/1292219/,看过,3,リリイ·シュシュのすべて,http://movie.douban.com/subject/1292219/,犯罪、剧情、音乐、惊悚,日本,2001,市原隼人、忍成修吾、苍井优、伊藤步、大泽隆夫,岩井俊二,岩井俊二,146 分钟,53,2,2,1.0
241,53,1441238,The Painted Veil,http://movie.douban.com/subject/1441238/,想看,None,,,,,,,,,,53,2,2,1.0
242,53,21815004,Jeune & Jolie,http://movie.douban.com/subject/21815004/,想看,None,Jeune & Jolie,http://movie.douban.com/subject/21815004/,剧情,法国,2013,玛丽恩·瓦科特、杰拉尔丁娜·帕伊亚、弗雷德里克·皮耶罗、Fantin Ravat、Johan Leysen、夏洛特·兰普林、娜塔莉·理查德,弗朗索瓦·欧容,弗朗索瓦·欧容,95分钟,53,2,2,1.0
243,53,1907966,The Croods,http://movie.douban.com/subject/1907966/,想看,None,The Croods,http://movie.douban.com/subject/1907966/,喜剧、动画、冒险,美国,2013,尼古拉斯·凯奇、瑞恩·雷诺兹、艾玛·斯通、凯瑟琳·基纳、克拉克 杜克、克劳斯·利特曼、克里斯·桑德斯、兰迪·汤姆,柯克·德·米科、克里斯·桑德斯,克里斯·桑德斯、柯克·德·米科,98分钟,53,2,2,1.0
244,53,1306666,Delicatessen,http://movie.douban.com/subject/1306666/,想看,None,Delicatessen,http://movie.douban.com/subject/1306666/,喜剧、奇幻,法国,1991,多米尼克·皮诺、Marie-Laure Dougnac、Jean-Claude Dreyfus、嘉莲·维雅,马克·卡罗、让-皮埃尔·热内,Gilles Adrien、马克·卡罗,99 分钟,53,2,2,1.0
245,53,1309046,V for Vendetta,http://movie.douban.com/subject/1309046/,看过,4,V for Vendetta,http://movie.douban.com/subject/1309046/,动作、科幻、惊悚,美国、英国、德国,2005,娜塔莉·波特曼、雨果·维文、拉珀特·格雷夫斯、斯蒂芬·瑞、斯蒂芬·弗雷、伊莫琴·普茨、约翰·赫特、蒂姆·皮戈特-史密斯、罗杰·阿拉姆、约翰·斯坦丁、西妮德·库萨克、娜塔莎·怀特曼,詹姆斯·麦克特格,安迪·沃卓斯基、拉娜·沃卓斯基,132分钟,53,2,2,1.0
